p_val,avg_log2FC,pct.1,pct.2,p_val_adj,expression
0.178167549575441,-0.20251642440515,0.052,0.124,1,Unchanged
0.178198638133896,-0.364764695638047,0.27,0.421,1,Unchanged
0.178270702311704,-0.107363265111659,0.026,0.101,1,Unchanged
0.1785142043465,-0.35809754115615,0.2,0.375,1,Unchanged
0.178526703295212,-0.116375328815932,0.026,0.1,1,Unchanged
0.178605233452548,-0.145627207926422,0.026,0.107,1,Unchanged
0.178704670672916,-0.113205730234045,0.026,0.101,1,Unchanged
0.178733865257051,-0.204710751163057,0.017,0.148,1,Unchanged
0.179035981888898,-0.734172418273767,0.339,0.62,1,Unchanged
0.17904172902654,-0.152725298599179,0.017,0.111,1,Unchanged
0.179063071856902,-0.724203141442768,0.757,0.882,1,Unchanged
0.179284087297724,-0.118273750811923,0.043,0.1,1,Unchanged
0.179301428603344,-0.322761217467821,0.122,0.262,1,Unchanged
0.179329467174152,-0.340202606019747,0.174,0.34,1,Unchanged
0.179699923415269,-0.301637726683921,0.052,0.207,1,Unchanged
0.179761003327393,-0.152725298599179,0.017,0.116,1,Unchanged
0.179803058623861,-0.163067242820638,0.017,0.117,1,Unchanged
0.17981189319753,-0.17531123217627,0.026,0.124,1,Unchanged
0.179931188731974,-0.355312948112772,0.191,0.357,1,Unchanged
0.179971643532063,-0.17531123217627,0.026,0.12,1,Unchanged
0.180266904347392,-0.116375328815932,0.026,0.102,1,Unchanged
0.180378554150122,-0.136022419806409,0.017,0.106,1,Unchanged
0.180547011096733,-0.516396214612122,0.53,0.723,1,Unchanged
0.180575868780391,-0.194206525059416,0.009,0.136,1,Unchanged
0.180616415182829,0.0577356819693748,0.104,0.055,1,Unchanged
0.180743177997644,-0.288198752254236,0.043,0.203,1,Unchanged
0.180915039729441,-0.231492383831522,0.017,0.152,1,Unchanged
0.180980652268515,-0.992011093393639,0.8,0.894,1,Unchanged
0.181272577299785,-0.115763259968061,0.035,0.103,1,Unchanged
0.181281649731507,-0.190826193163386,0.009,0.129,1,Unchanged
0.181566905876318,-0.145441572138803,0.017,0.111,1,Unchanged
0.181591054842721,-0.309536274704201,0.148,0.326,1,Unchanged
0.181609969448124,-0.135248062146423,0.026,0.105,1,Unchanged
0.18161565654518,-0.149905359861034,0.026,0.113,1,Unchanged
0.181802035656148,-0.168184875137943,0.043,0.128,1,Unchanged
0.182166717809844,-0.216426870312719,0.043,0.133,1,Unchanged
0.182190388850763,-0.223139757266885,0.026,0.146,1,Unchanged
0.182301622245967,-0.172184032351236,0.035,0.133,1,Unchanged
0.182404581083483,-0.144592647078295,0.026,0.111,1,Unchanged
0.182550097593306,-0.230362983544153,0.052,0.164,1,Unchanged
0.183139441225975,-1.18685983340644,0.809,0.902,1,Unchanged
0.183223406504337,-0.453407384498553,0.4,0.567,1,Unchanged
0.183427267865621,0.174922625532123,0.139,0.034,1,Unchanged
0.183455240574088,-0.349892071156836,0.113,0.299,1,Unchanged
0.184055585532053,-0.227038516583884,0.035,0.146,1,Unchanged
0.184369277995705,-0.313003796234485,0.217,0.346,1,Unchanged
0.184398924208419,-0.349021674278683,0.165,0.299,1,Unchanged
0.184419509243257,-0.174358403585573,0.017,0.127,1,Unchanged
0.184449766970485,-0.356184219005271,0.113,0.277,1,Unchanged
0.184542093745673,-0.146661027419524,0.026,0.11,1,Unchanged
0.184615440317567,0.352494502006288,0.417,0.242,1,Unchanged
0.184641602181102,-0.173283550829287,0.026,0.116,1,Unchanged
0.184826074945178,-0.182515005048861,0.017,0.126,1,Unchanged
0.185488676857903,-0.137329873533475,0.026,0.103,1,Unchanged
0.185521407679109,-0.122031314900495,0.035,0.103,1,Unchanged
0.185683981221971,-0.142521297058601,0.026,0.108,1,Unchanged
0.185810027666321,-0.2560838558818,0.026,0.174,1,Unchanged
0.185911495635817,-0.318366498685221,0.113,0.305,1,Unchanged
0.185973835598089,-0.17531123217627,0.026,0.12,1,Unchanged
0.186140559555676,-0.162080073807136,0.017,0.119,1,Unchanged
0.186277118548572,0.140245173899377,0.139,0.038,1,Unchanged
0.186515729269586,-0.369676215191613,0.217,0.328,1,Unchanged
0.1866351193628,-0.182515005048861,0.017,0.121,1,Unchanged
0.186649765481012,-0.259604282733615,0.13,0.202,1,Unchanged
0.186841706185012,-0.386411272477258,0.33,0.509,1,Unchanged
0.18684175375994,-0.336298532314879,0.122,0.324,1,Unchanged
0.187294795864045,-0.304863146658992,0.07,0.236,1,Unchanged
0.187581512730712,-0.325331184958829,0.061,0.263,1,Unchanged
0.187733502823253,-0.147694106619335,0.026,0.108,1,Unchanged
0.187741880246119,-0.123744090027972,0.026,0.103,1,Unchanged
0.188000132607867,-1.13710577128091,0.896,0.953,1,Unchanged
0.18806576907924,-0.632741072727008,0.539,0.579,1,Unchanged
0.188259266586482,-0.133163242360366,0.026,0.102,1,Unchanged
0.188411753496085,-0.23889686013165,0.052,0.156,1,Unchanged
0.188470660065657,-0.132868986767535,0.017,0.105,1,Unchanged
0.18850731276646,-0.163136518230168,0.035,0.116,1,Unchanged
0.189194229408729,-0.340444065298438,0.104,0.295,1,Unchanged
0.189387298891763,-0.206381239005519,0.026,0.133,1,Unchanged
0.189511522326291,-0.135248062146423,0.026,0.11,1,Unchanged
0.189675423074888,-0.275117048044403,0.026,0.179,1,Unchanged
0.189684786377579,-0.195432828097043,0.017,0.135,1,Unchanged
0.189858340329615,-0.793966027708653,0.183,0.432,1,Unchanged
0.190004517913232,-0.151687014969702,0.017,0.107,1,Unchanged
0.190031734640943,-0.171323081653794,0.009,0.12,1,Unchanged
0.190038355255393,-1.05410330148215,1,0.987,1,Unchanged
0.190150228339098,-0.125484060012482,0.017,0.102,1,Unchanged
0.190162688900231,-0.479901323440115,0.452,0.661,1,Unchanged
0.190236939697752,-0.321937055753954,0.139,0.287,1,Unchanged
0.190456828559817,-0.692051504850508,0.087,0.352,1,Unchanged
0.190662559745175,-0.153762835530548,0.017,0.116,1,Unchanged
0.1907764964393,-0.160033697519509,0.017,0.114,1,Unchanged
0.191258495040201,-0.252246898724144,0.026,0.153,1,Unchanged
0.191655466152279,-0.136809702249351,0.035,0.111,1,Unchanged
0.191693998935487,-0.210705337520034,0.017,0.139,1,Unchanged
0.191922993127185,-0.142308682653841,0.017,0.104,1,Unchanged
0.191939982456535,-0.121642567382685,0.026,0.103,1,Unchanged
0.192135665223137,-0.137329873533475,0.026,0.102,1,Unchanged
0.192144962102352,-0.596885141666789,0.443,0.602,1,Unchanged
0.192810154410925,-0.185407109911777,0.026,0.132,1,Unchanged
0.193019221288144,-0.355335448210885,0.157,0.3,1,Unchanged
0.193028941613432,-0.374112655241513,0.139,0.31,1,Unchanged
0.19305965552086,-0.259353195220737,0.043,0.172,1,Unchanged
0.193150994596973,-0.195671908252566,0.017,0.135,1,Unchanged
0.193465953550326,-0.28862897776195,0.322,0.369,1,Unchanged
0.1936751327201,-0.127937973914164,0.026,0.103,1,Unchanged
0.193885388421707,-0.219214054053085,0.026,0.137,1,Unchanged
0.193963730033234,-0.214489066071226,0.043,0.157,1,Unchanged
0.194159118029533,-0.21568186898406,0.017,0.149,1,Unchanged
0.194229411255406,-0.401914900638751,0.278,0.468,1,Unchanged
0.194256994371584,-0.158868083080866,0.009,0.112,1,Unchanged
0.194594071766679,-0.362584113009755,0.287,0.435,1,Unchanged
0.194684056641566,-0.37262570369938,0.313,0.466,1,Unchanged
0.194775077307616,-0.35023327245408,0.217,0.433,1,Unchanged
0.194848520814917,-0.195671908252566,0.017,0.12,1,Unchanged
0.194897833873897,-0.369122415560948,0.183,0.345,1,Unchanged
0.195054325157671,-0.165144206019271,0.026,0.111,1,Unchanged
0.195133063232667,-0.277869149360506,0.009,0.168,1,Unchanged
0.19525955345652,-0.122413481172847,0.043,0.101,1,Unchanged
0.195558426939314,-0.515684541779141,0.53,0.661,1,Unchanged
0.195787947022795,-0.337860736085162,0.174,0.356,1,Unchanged
0.195803948369919,-0.311902718277544,0.2,0.33,1,Unchanged
0.195840012432305,-0.349331608358094,0.209,0.378,1,Unchanged
0.196704800711833,-0.18059427055243,0.009,0.121,1,Unchanged
0.196724795143119,-0.281743115555726,0.043,0.168,1,Unchanged
0.196761324045596,-0.850914457031274,0.904,0.942,1,Unchanged
0.196850129173181,-0.191845405527139,0.009,0.124,1,Unchanged
0.196999587979128,-0.364864019132564,0.2,0.36,1,Unchanged
0.197046845625503,-0.220641293052822,0.017,0.144,1,Unchanged
0.197077748021221,-0.14126287250229,0.017,0.106,1,Unchanged
0.197186135703052,-0.146661027419524,0.026,0.106,1,Unchanged
0.197202863349044,-0.175243121086821,0.035,0.125,1,Unchanged
0.197386168211953,-1.40427783083188,1,0.999,1,Unchanged
0.197495933960851,-0.225081735001071,0.009,0.144,1,Unchanged
0.197729676299341,-0.341729013389008,0.087,0.221,1,Unchanged
0.19776131255435,-0.214291855348359,0.026,0.137,1,Unchanged
0.197773882626013,-0.209707967939427,0.017,0.133,1,Unchanged
0.198089194334655,-0.262170042925022,0.043,0.175,1,Unchanged
0.198124521256309,-0.356306926222023,0.148,0.357,1,Unchanged
0.198160025352677,-0.325273216298212,0.13,0.309,1,Unchanged
0.198187584391082,-0.372961058778421,0.104,0.29,1,Unchanged
0.198341712661921,-0.123744090027972,0.017,0.1,1,Unchanged
0.198442949318552,0.0823887947343615,0.104,0.047,1,Unchanged
0.198668008544715,-0.142308682653841,0.017,0.109,1,Unchanged
0.198792877577258,-0.340950419029576,0.087,0.263,1,Unchanged
0.199176881039785,-0.118484532467772,0.026,0.1,1,Unchanged
0.199510623573383,-0.203784365727984,0.026,0.148,1,Unchanged
0.19964521034986,-0.176324005149339,0.026,0.121,1,Unchanged
0.199655216777058,-0.207039340106983,0.035,0.131,1,Unchanged
0.199875095857926,-0.715562084091034,0.165,0.389,1,Unchanged
0.200229728128231,-0.153877094829771,0.026,0.111,1,Unchanged
0.200470270916032,-0.260662251150806,0.052,0.165,1,Unchanged
0.200485890084149,-0.207618215692108,0.087,0.138,1,Unchanged
0.200542706213894,-0.280840133088437,0.052,0.217,1,Unchanged
0.200576988497257,-0.124425977793519,0.017,0.1,1,Unchanged
0.200840578888349,-0.390824318826577,0.304,0.504,1,Unchanged
0.201108970449931,-0.171185281850366,0.035,0.112,1,Unchanged
0.201210109499051,-0.136551732639207,0.035,0.103,1,Unchanged
0.201831168064422,-0.68149129845024,0.139,0.394,1,Unchanged
0.201839983005669,-0.159972436397772,0.017,0.113,1,Unchanged
0.202260269483275,-0.198210246913494,0,0.127,1,Unchanged
0.202470421808279,-0.151687014969702,0.017,0.111,1,Unchanged
0.202517802843827,-0.585023367142247,0.513,0.731,1,Unchanged
0.202742778703261,-0.145441572138803,0.017,0.107,1,Unchanged
0.202748383241938,-0.368153293886197,0.078,0.276,1,Unchanged
0.202947539565464,-0.260103313751062,0.035,0.186,1,Unchanged
0.203457081810696,-0.28895231458053,0.278,0.362,1,Unchanged
0.203999900768383,-0.301320023944406,0.087,0.228,1,Unchanged
0.20403345499037,-0.18238575793654,0.026,0.117,1,Unchanged
0.204100158950609,-0.158939357197961,0.017,0.11,1,Unchanged
0.204186231314904,-0.185407109911777,0.026,0.128,1,Unchanged
0.204728699780591,-0.343380949750712,0.13,0.28,1,Unchanged
0.204912187093859,-0.136022419806409,0.017,0.104,1,Unchanged
0.205089024903991,-0.60880651257118,0.696,0.828,1,Unchanged
0.205098635642907,-0.143557343811125,0.026,0.103,1,Unchanged
0.205499054636533,-0.190625750464073,0.017,0.116,1,Unchanged
0.205692768910999,0.193493675673667,0.122,0.031,1,Unchanged
0.205712134212147,-0.44113141727841,0.496,0.67,1,Unchanged
0.205745153243739,-0.206039287109893,0.009,0.133,1,Unchanged
0.205889038657462,-0.5974958966464,0.609,0.729,1,Unchanged
0.205957957007629,-0.240072184778042,0.035,0.148,1,Unchanged
0.206931072857271,-0.498647471776787,0.417,0.554,1,Unchanged
0.207047499191904,0.148881038310735,0.122,0.038,1,Unchanged
0.207074668774359,-0.307213803071844,0.052,0.221,1,Unchanged
0.207208831401197,-0.344357020472826,0.052,0.245,1,Unchanged
0.20722622897705,-0.196679025250455,0.017,0.133,1,Unchanged
0.207337099300842,-0.308591329498721,0.061,0.206,1,Unchanged
0.207389095661947,-0.217247189343684,0.026,0.12,1,Unchanged
0.207645064846045,-0.176324005149339,0.017,0.111,1,Unchanged
0.207716618045658,-0.195432828097043,0.026,0.115,1,Unchanged
0.207745271970671,-0.472726017706525,0.391,0.578,1,Unchanged
0.20846201429996,-0.200576013835716,0.035,0.119,1,Unchanged
0.208563318059198,-0.27622611058816,0.052,0.172,1,Unchanged
0.20863144978036,-0.31230005915268,0.078,0.222,1,Unchanged
0.208854354021239,-0.1567817558324,0.009,0.109,1,Unchanged
0.209344961292855,-0.375769973104287,0.148,0.313,1,Unchanged
0.209647846045293,-1.0277500795368,1,0.995,1,Unchanged
0.20978005638291,-0.198167255181661,0.026,0.129,1,Unchanged
0.209857424758466,-0.36377201722397,0.157,0.334,1,Unchanged
0.210071626144722,-0.156870976856732,0.009,0.107,1,Unchanged
0.210276027386306,-0.772241068913736,0.47,0.76,1,Unchanged
0.210404605199932,-0.237004800790441,0.035,0.17,1,Unchanged
0.210557587920277,-0.249074531526906,0.017,0.147,1,Unchanged
0.210720231478872,-0.328894532023125,0.165,0.259,1,Unchanged
0.210875448288722,-0.155737459702192,0.009,0.108,1,Unchanged
0.210971057585094,-0.0646652706854235,0.139,0.098,1,Unchanged
0.211046405040334,-0.673974237856914,0.304,0.566,1,Unchanged
0.211308619325988,-0.219863667969047,0.052,0.154,1,Unchanged
0.211487780720047,-0.371138524372642,0.165,0.296,1,Unchanged
0.211808219410449,-0.21909543993534,0.009,0.131,1,Unchanged
0.212056910381515,-0.368943162529464,0.287,0.435,1,Unchanged
0.212174632308997,-0.16718335129287,0.009,0.107,1,Unchanged
0.21228173452006,-0.952285466503346,0.635,0.844,1,Unchanged
0.212742108260669,-0.394593847395942,0.287,0.483,1,Unchanged
0.213003315699364,0.0835058641210957,0.104,0.046,1,Unchanged
0.213154723902381,-0.138120885690407,0.017,0.101,1,Unchanged
0.214295909007317,0.140245173899377,0.13,0.035,1,Unchanged
0.214992186198898,-0.808818301150916,0.435,0.666,1,Unchanged
0.215056429961173,0.126547851763841,0.113,0.039,1,Unchanged
0.215207662123771,-0.303032724231868,0.035,0.194,1,Unchanged
0.215670650952913,-0.146304621616954,0.009,0.103,1,Unchanged
0.215992810448386,-0.153877094829771,0.026,0.113,1,Unchanged
0.21636562960059,-0.166155424608208,0.017,0.112,1,Unchanged
0.217019357081674,-0.494471913569968,0.504,0.637,1,Unchanged
0.217052783805051,-0.387526974593791,0.243,0.408,1,Unchanged
0.217330731236627,-0.352971019862658,0.148,0.299,1,Unchanged
0.217468176471036,-0.800644369705216,0.504,0.753,1,Unchanged
0.218024589090553,-0.318347424626521,0.104,0.226,1,Unchanged
0.218051517993179,-0.146304621616954,0.009,0.102,1,Unchanged
0.218215233671349,-0.142092370330039,0.009,0.102,1,Unchanged
0.218747936310997,-0.503033822412601,0.435,0.678,1,Unchanged
0.219143223201974,-0.368263235287282,0.243,0.405,1,Unchanged
0.219239728958943,-0.726574060848319,0.017,0.175,1,Unchanged
0.219691763817738,-0.42402754338328,0.113,0.235,1,Unchanged
0.219691962416091,-0.255621315960454,0.009,0.149,1,Unchanged
0.219778351311223,-0.198691152551359,0.017,0.13,1,Unchanged
0.220185115851808,-0.265272977481408,0.052,0.171,1,Unchanged
0.220207047049819,-0.172125301457422,0.226,0.19,1,Unchanged
0.220274973395034,-0.346603875907997,0.113,0.275,1,Unchanged
0.220597203219092,-0.389575772629318,0.322,0.46,1,Unchanged
0.220751164255601,-0.804613271908162,0.504,0.734,1,Unchanged
0.221207642384365,-0.464028696231097,0.296,0.429,1,Unchanged
0.221220018656996,0.142501147839746,0.122,0.035,1,Unchanged
0.221591617771211,-0.233025017508654,0.009,0.148,1,Unchanged
0.221949944631805,-0.270177344616195,0.078,0.171,1,Unchanged
0.22204362394499,-0.275365003022286,0.052,0.19,1,Unchanged
0.222391506177204,-0.218957001016921,0.122,0.207,1,Unchanged
0.222673477827401,-0.371736966791629,0.348,0.445,1,Unchanged
0.223089246665065,-0.466098344298157,0.426,0.645,1,Unchanged
0.223391469079028,-0.940002821722665,0.774,0.91,1,Unchanged
0.223432286135156,-0.353156293967052,0.252,0.396,1,Unchanged
0.22351300407631,-0.188070717766693,0.026,0.127,1,Unchanged
0.223585008518947,-0.165109023055011,0.009,0.107,1,Unchanged
0.223831396351463,-0.173743197142448,0.087,0.138,1,Unchanged
0.22403890442479,-0.145627207926422,0.026,0.102,1,Unchanged
0.224185891582353,-0.149455758743526,0.009,0.1,1,Unchanged
0.224216859679743,-0.344956963582017,0.096,0.261,1,Unchanged
0.224754639134142,-0.611847521886661,0.6,0.795,1,Unchanged
0.224846554413587,-0.148406144262242,0.009,0.101,1,Unchanged
0.224855153714266,0.284178837368541,0.165,0.021,1,Unchanged
0.224926470630834,-0.310362594350914,0.07,0.208,1,Unchanged
0.225136418391365,-0.31428764532508,0.026,0.205,1,Unchanged
0.225142104508188,-0.146165570023787,0.052,0.107,1,Unchanged
0.22538077000362,-0.193655562654061,0.017,0.123,1,Unchanged
0.225386655402901,-0.345485423309864,0.278,0.456,1,Unchanged
0.225610320629828,-0.13497204113541,0.017,0.1,1,Unchanged
0.225804842985822,-0.17684644864359,0.061,0.111,1,Unchanged
0.225904830717855,-0.363189006205277,0.148,0.333,1,Unchanged
0.2259485591642,-0.618991728727142,0.13,0.383,1,Unchanged
0.226199613705147,-0.601708621210308,0.557,0.668,1,Unchanged
0.226378682793673,-0.360368906160962,0.13,0.36,1,Unchanged
0.227268251963046,-0.30103909802766,0.043,0.181,1,Unchanged
0.227483834084964,-0.152725298599179,0.017,0.104,1,Unchanged
0.227537152848943,-0.194206525059416,0.026,0.108,1,Unchanged
0.227722618411949,-0.665795772130761,0.252,0.488,1,Unchanged
0.227902093017935,-0.153646596958122,0.009,0.101,1,Unchanged
0.227907853400649,-0.499416454571971,0.461,0.577,1,Unchanged
0.22809641076727,-0.296909524451085,0.035,0.195,1,Unchanged
0.228164669921112,-0.356122730653827,0.165,0.323,1,Unchanged
0.228666343214076,-0.337535754616812,0.087,0.271,1,Unchanged
0.228776242957486,0.147023706530439,0.139,0.032,1,Unchanged
0.22907227330387,-0.380177074627068,0.139,0.23,1,Unchanged
0.229189813408571,-0.374279585532806,0.235,0.427,1,Unchanged
0.229201332933171,-0.796435128158823,0.157,0.354,1,Unchanged
0.229259930582116,-0.268512306666835,0.148,0.269,1,Unchanged
0.22935448088845,-0.170236675270424,0.017,0.118,1,Unchanged
0.22943259239031,-0.193214641183364,0.026,0.121,1,Unchanged
0.229438372499204,-0.219328705097736,0.043,0.155,1,Unchanged
0.229738721276424,-0.144398031376568,0.017,0.105,1,Unchanged
0.230357103643784,-0.628175483917784,0.209,0.407,1,Unchanged
0.230519333745567,-0.537091475082054,0.487,0.662,1,Unchanged
0.230787107220546,-0.496000180473436,0.435,0.631,1,Unchanged
0.230985798506152,-0.224596593791808,0.017,0.147,1,Unchanged
0.231029239945896,0.1048258582328,0.104,0.04,1,Unchanged
0.23106501484949,-0.353951862898596,0.07,0.264,1,Unchanged
0.2313072841273,-0.178511357094382,0.148,0.203,1,Unchanged
0.231406258839376,-0.148882534549926,0.035,0.108,1,Unchanged
0.231685725028221,-0.367161623584386,0.2,0.347,1,Unchanged
0.231785647743863,-0.343772083016193,0.096,0.303,1,Unchanged
0.231838135016,-0.191228825259521,0.035,0.107,1,Unchanged
0.231947397350875,-0.348541164632232,0.148,0.331,1,Unchanged
0.232029667470543,-0.193433250450695,0.017,0.125,1,Unchanged
0.232635789268478,-0.16718335129287,0.009,0.107,1,Unchanged
0.232668887712697,-0.192058019931899,0,0.114,1,Unchanged
0.232891041466754,-0.175522652205599,0,0.111,1,Unchanged
0.232898062764648,-0.158939357197961,0.017,0.103,1,Unchanged
0.232965336475916,-0.176324005149339,0.026,0.119,1,Unchanged
0.233384006227942,-0.179358065238972,0.026,0.123,1,Unchanged
0.233752314408257,-0.431886577487282,0.322,0.508,1,Unchanged
0.234313948825891,-0.528208681295084,0.487,0.636,1,Unchanged
0.234646502631229,-0.638074085305231,0.235,0.481,1,Unchanged
0.235344017392945,-0.737861626007778,0.478,0.714,1,Unchanged
0.235531500249551,-0.276172369350496,0.043,0.154,1,Unchanged
0.235758416099664,-0.187589561954707,0.017,0.11,1,Unchanged
0.235828910389557,-0.246950628090208,0.113,0.155,1,Unchanged
0.236163207220158,-0.351455248210261,0.087,0.262,1,Unchanged
0.236403944187389,0.1048258582328,0.122,0.037,1,Unchanged
0.23656202320339,-0.425428155721969,0.357,0.579,1,Unchanged
0.236912729705965,-0.220094882331313,0.009,0.137,1,Unchanged
0.237164108571194,-0.324291432982316,0.148,0.303,1,Unchanged
0.237209195529292,-0.266983958283311,0.052,0.162,1,Unchanged
0.237283330631092,-0.153646596958122,0.009,0.102,1,Unchanged
0.237316866133368,0.134920619219517,0.122,0.033,1,Unchanged
